Roaster,Product Name,Origin,Process,Roast Level,Format,Weight (g),Price (Toman),Price / 100g,Specialty Score,In Stock?,Categories,Product URL,Description
Luya Coffee,قهوه عربیکا کنیا AA,Kenya,,,Ground,250.0,1023000,409200.0,,True,عربیکا,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%da%a9%d9%86%db%8c%d8%a7-aa/,"خاستگاه: کنیا 
 نوع دانه: عربیکا 
 درجه رست: شکلاتی 
 بادی ملایم 
 طعم: میوه ای ٫ توتی 
 اسیدیته: ملایم"
Luya Coffee,قهوه عربیکا کنیا AB,Kenya,,,Ground,250.0,1377000,550800.0,,True,عربیکا,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%da%a9%d9%86%db%8c%d8%a7-ab/,"خاستگاه: کنیا 
 نوع دانه: عربیکا 
 درجه رست: شکلاتی 
 بادی ملایم 
 طعم: میوه ای ٫ توتی 
 اسیدیته: ملایم"
Luya Coffee,قهوه برزیل سرادو 100% عربیکا,Brazil,,,Ground,250.0,1490000,596000.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%a8%d8%b1%d8%b2%db%8c%d9%84-%d8%b3%d8%b1%d8%a7%d8%af%d9%88-100-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7/,"&nbsp; 
 &nbsp;   
 خاستگاه: برزیل 
 نوع دانه: 100% عربیکا 
 درجه رست: شکلاتی 
 بادی متوسط روبه بالا 
 طعم: ادویه ای ٬ گلی ٫ میوه ای 
 اسیدیته: متوسط روبه بالا"
Luya Coffee,قهوه برزیل میناس گراس 100% عربیکا,Brazil,,,Ground,250.0,1497000,598800.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%a8%d8%b1%d8%b2%db%8c%d9%84-%d9%85%db%8c%d9%86%d8%a7%d8%b3-%da%af%d8%b1%d8%a7%d8%b3-100-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7/,"&nbsp; 
 &nbsp;   
  خاستگاه:  میناس گراس 
  فرآوری:  نچرال 
  ارتفاع کشت:  900-1300 متر بالاتر از سطح دریا 
  نوع دانه:  100% عربیکا 
  درجه رست:  مدیوم 
  بادی:  متوسط روبه بالا 
  طعم:  آجیلی، شکلاتی، پرتقالی 
  اسیدیته:  کم"
Luya Coffee,قهوه برزیل سانتو فزندا 100% عربیکا,Brazil,,,Ground,250.0,1251000,500400.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%a8%d8%b1%d8%b2%db%8c%d9%84-%d8%b3%d8%a7%d9%86%d8%aa%d9%88-%d9%81%d8%b2%d9%86%d8%af%d8%a7-100-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7/,"به عنوان یکی از علاقمندان قهوه برزیل و تولیدکننده نسل سوم، من اینجا هستم تا پنج نکته ای را که باید در مورد قهوه برزیل بدانید، با شما به اشتراک بگذارم. برخی از آنها ممکن است شما را شگفت زده کنند. 
 1. قهوه برزیل٬ در کل جهان 
 ما در اینجا در مورد وسعت کشور صحبت نمی کنیم. تولید قهوه برزیل بسیار زیاد است. این کشور مسئول حدود یک سوم تولید قهوه در سطح جهان است (که آن را هم بزرگترین تولید کننده و هم صادر"
Luya Coffee,قهوه جوش معمولی | جزوه معمولی,,,Medium,,,825000,,,True,,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%ac%d9%88%d8%b4-%d9%85%d8%b9%d9%85%d9%88%d9%84%db%8c-%d8%ac%d8%b2%d9%88%d9%87-%d9%85%d8%b9%d9%85%d9%88%d9%84%db%8c/,سایز : کوچک &#8211; متوسط &#8211; بزرگ
Luya Coffee,اسپرسوساز مباشی 2036 | ME 2036,,,,,,4715000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/2036-me-2036/,"فشار بخار : ۲۰ بار 
 توان موتور : ۸۵۰ وات 
 ظرفیت مخزن : ۱/۵ لیتر 
 سیستم کاپوچینوساز 
 نشانگر سطح آب 
 قابلیت تولید کف شیر 
 نازل بخار 
 مخزن شیر 
 تمپر 
 سینی چکه گیر 
 گرمکن فنجان 
 سیستم خاموشی خودکار"
Luya Coffee,اسپرسوساز مباشی 2034 | ME-ECM 2034,,,,,,9612000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/2034-me-2034/,"فشار بخار : ۲۰ بار 
 توان موتور : ۱۳۵۰ وات 
 ظرفت مخزن : ۱.۵ لیتر 
 سستم کاپوچینوساز 
 نشانگر سطح آب 
 قابلیت تولید کف شیر 
 نازل بخار 
 تمپر و پیمانه قهوه 
 سینی چکه گیر 
 گرم کن فنجان 
 سستم خاموشی خودکار"
Luya Coffee,اسپرسوساز مباشی 2033 | ME 2033,,,,,,8900000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/me-2033/,"فشار بخار : ۲۰ بار 
 توان موتور : ۱۳۵۰ وات 
 ظرفت مخزن : ۱.۵ لیتر 
 نشانگر سطح آب : دارد 
 قابلیت تولید کف شیر : دارد 
 نازل بخار : دارد 
 تمپر و پیمانه قهوه : دارد 
 سینی چکه گیر : دارد 
 گرم کن فنجان : دارد 
 سستم خاموشی خودکار : دارد"
Luya Coffee,اسپرسو ساز نوا 131 | NOVA NCM-131,,,,,,6050000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/nova-131/,"حجم مخزن آب : 1.5 
 فشار بخار: 15 بار 
 قدرت توان مصرفی : 1250 وات 
 میزان فشار : 15 بار 
 ظرفیت مخزن آب : 1.5 لیتر 
 قابلیت تولید کف شیر : دارد"
Luya Coffee,اسپرسوساز بارنی 7007 | BI 7007,,,,,,4025000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/bi-7007/,"سیستم کاپوچینو ساز : دارد 
 قابلیت تولید کف شیر : ندارد 
 قابلیت استفاده از : پودر قهوه 
 فشار بخار : 20 بار 
 قدرت : 1350 وات 
 نوشیدنی‌های قابل تهیه : اسپرسو ، کاپوچینو 
 سیستم عصاره گیری اتوماتیک"
Luya Coffee,اسپرسو ساز بارنی 7006 | BI 7006,,,,,,,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/bi-7006/,"دارای توان 850 واتی 
 دارای فشار بخار 20 بار 
 دارای نازل بخار 
 دارای مخزن آب 1.25 لیتری 
 سینی چکه گیر"
Luya Coffee,اسپرسوساز نوا 146 | NOVA 146,,,,,,6325000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/nova-146/,"جنس بدنه : استیل 
 
 ظرفیت مخزن : 1.6 
 
 
 فشار بخار : 15 
 
 تنظیم بخار : دستی"
Luya Coffee,اسپرسوساز نوا 153 | NOVA 153,,,,,,5750000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/nova-153/,"جنس بدنه : استیل 
 
 ظرفیت مخزن : 1.6 
 
 
 فشار بخار : 15"
Luya Coffee,تمپر قهوه,,,,,,498000,,,True,,https://luyacoffee.com/product/%d8%aa%d9%85%d9%be%d8%b1-%d9%82%d9%87%d9%88%d9%87/,در هنگام دم کردن اسپرسو، چه در دستگاه یا یک اسپرسوساز روی اجاق، از تمپر استفاده می شود. این ابزار کوچک برای بسته بندی تفاله قهوه ضروری است تا بهترین شات اسپرسو ممکن را دریافت کنید. استفاده از آن دشوار نیست، اما یک تکنیک مناسب و چند سبک دستکاری برای انتخاب وجود دارد. تمپرها ابزارهایی هستند که برای بسته بندی (یا &#8220;تپ کردن&#8221;) تفاله های اسپرسو در سبد یک دستگاه اسپرسوساز استفاده می شوند. هدف 
Luya Coffee,قهوه جوش ارمنی | جزوه ارمنی,,,Medium,,,884000,,,True,,https://luyacoffee.com/product/%d8%ac%d8%b2%d9%88%d9%87-%d8%a7%d8%b1%d9%85%d9%86%db%8c/,"عکس تزیینی است و محصول ارسالی مشابه عکس نمی باشد.   
 سایز قهوه جوش ارمنی : کوچک &#8211; متوسط &#8211; بزرگ"
Luya Coffee,لولر قهوه,,,,,,616000,,,True,,https://luyacoffee.com/product/levelercoffee/,"جنس لولر قهوه: معمولی و آبکاری استیل و حرفه ای 
 سایز لولر قهوه: ۵۱ &#8211; ۵۸"
Luya Coffee,پودر قهوه سبز,,,,Ground,250.0,,,,False,,https://luyacoffee.com/product/green-coffee-powder/,"پودر قهوه سبز به سادگی پودر قهوه معمولی هستند که بو داده نشده اند و کاملا خام باقی می مانند. 
 عصاره آنها به عنوان یک مکمل غذایی محبوب است، اما پودر قهوه سبز را می توان به شکل دانه کامل نیز خریداری کرد و از آن برای تهیه یک نوشیدنی گرم، مانند قهوه برشته شده، استفاده کرد. 
 به خاطر داشته باشید که یک لیوان از این نوشیدنی سبز روشن طعم قهوه برشته‌ای که به آن عادت کرده‌اید نخواهد داشت و طعم بسیار ملایم‌"
Luya Coffee,قهوه عربیکا یونان,,,,Ground,250.0,1195000,478000.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%b9%d8%b1%d8%a8%db%8c%da%a9%d8%a7-%db%8c%d9%88%d9%86%d8%a7%d9%86/,"احتمالاً قبلاً   قهوه عربیکا   یونانی را امتحان کرده اید یا هنگام   خرید قهوه   یکی از گزینه های شما بوده است &#8211; یک قهوه کوچک و قوی، با یک سر فوم قهوه ای روشن، و لایه ای از پودرهای ریز در پایین که اگر به آنها عادت ندارید، می تواند شما را شگفت زده کند! اگر قهوه ترک را امتحان کرده اید، اساساً همان است. 
 با این حال، قهوه عربیکا یونان دقیقا چیست، چه تفاوتی با اسپرسو ایتالیایی دارد و چگونه می توا"
Luya Coffee,قهوه روبوستا ساحل عاج ویژه,,,,Ground,250.0,836000,334400.0,,True,قهوه روبوستا; قهوه رست شده,https://luyacoffee.com/product/%d9%82%d9%87%d9%88%d9%87-%d8%b1%d9%88%d8%a8%d9%88%d8%b3%d8%aa%d8%a7-%d8%b3%d8%a7%d8%ad%d9%84-%d8%b9%d8%a7%d8%ac-%d9%88%db%8c%da%98%d9%87/,"جمهوری ساحل عاج (که معمولاً با نام انگلیسی آن، ساحل عاج نیز شناخته می شود) کشوری در غرب آفریقا با بیش از 20 میلیون نفر جمعیت است. این کشور با غنا، گینه، لیبریا، مالی و بورکینافاسو مرز مشترک دارد. 
   
   
 قهوه روبوستا ساحل عاج دومین کالای صادراتی کشور است، اما تولید از اوایل دهه 2000 به طور پیوسته کاهش یافته است. در طول دهه‌های 1970 و 80، ساحل عاج یکی از بزرگ‌ترین تولیدکنندگان قهوه روبوستا ساحل ع"
Luya Coffee,قهوه بوروندی پریمیوم 100% عربیکا,Burundi,,,Ground,250.0,1276000,510400.0,,True,قهوه پریمیوم; عربیکا,https://luyacoffee.com/product/burundi-coffee/,"دانه های قهوه بوروندی 
 مشخصات طعم: طعم شیرین و تمیز به همراه سایر ویژگی های قهوه بوروندی اغلب منجر به مقایسه این قهوه با قهوه های همسایه رواندا شده است، به ویژه در شمال منطقه کایانزا، جایی که مرز این کشور با رواندا است. 
 مناطق کشت قهوه بروندی 
 بوروندی که در قله حوضه آبخیز نیل-کنگو محصور در خشکی است، کشوری کوچک و بسیار تپه ای و کوهستانی بین شرق آفریقا و آفریقای مرکزی است و بین رواندا، تانزانیا و"
Luya Coffee,قهوه عربیکا اندونزی SW,Indonesia,,,Ground,250.0,1327000,530800.0,,True,قهوه پریمیوم; عربیکا; قهوه رست شده,https://luyacoffee.com/product/indonesia-arabica-coffee/,"خصوصیات و عطر و طعم قهوه اندونزی  
  قهوه اندونزی  یکی از قهوه های مورد علاقه ماست. این قهوه ها پیچیده، سیروپی، با اسیدیته پایین و معمولا بی نهایت غلیظ هستند که آنها را برای رست های دارک تر مناسب تر میکنه. این عمدتاً به دلیل فرآوری سنتی منحصر بفرد اندونزی است که به “Gilling Basah” معروفه. این متد نیمه-شسته معمولا به عنوان پوست کنی خیس شناخته میشه و تقریبا تمام قهوه های این منطقه به همین روش فرآروی"
Luya Coffee,قهوه عربیکا کاستاریکا,Costa Rica,,,Ground,250.0,1638000,655200.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/costa-rican-coffee/,"دانه های قهوه عربیکا کاستاریکا 
 یک قهوه کاستاریکا با گرید بالا، معمولاً از نوع گیاه کاتورا و گاهی کاتوای است که بادی عالی و اغلب کامل و طعمی غنی و قوی با اسیدیته ترد دارد. 
 بهترین قهوه های کاستاریکا که در ارتفاعات بالا رشد می کنند به خاطر بادی و اسیدیته روشن و طعم میوه ای خود متمایزند. 
 به طور کلی اعتقاد بر این است که قهوه های کاستاریکا دارای برخی از بهترین پروفایل های طعم در آمریکای جنوبی و مر"
Luya Coffee,قهوه روبوستا گواتمالا ویژه,Guatemala,,,Ground,250.0,821000,328400.0,,True,قهوه روبوستا; قهوه رست شده,https://luyacoffee.com/product/robusta-guatemala/,"قهوه روبوستا در جایگاه دوم محبوب ترین قهوه در دنیا قرار دارد. با توجه به اینکه بیش از 100 گونه قهوه در جهان وجود دارد، ربوستا توانسته است پس از عربیکا، دومین قهوه محبوب در بازار جهانی شود. 
 قهوه روبوستا چیست؟ 
 قهوه روبوستا نوعی قهوه است که از دانه های گیاه کافی کانفورا تهیه می شود. منشا روبوستا در مرکز و غرب جنوب صحرای آفریقا است. این قهوه دومین قهوه پرطرفدار در جهان است که 40% از قهوه تولید شده"
Luya Coffee,قهوه تانزانیا AA عربیکا,Tanzania,,,Ground,250.0,913000,365200.0,,True,قهوه پریمیوم; عربیکا; قهوه رست شده,https://luyacoffee.com/product/tanzania-aa/,"دانه های قهوه تانزانیا AA 
 قهوه عربیکا تانزانیا که تا حدودی شبیه به  قهوه کنیا  است دارای یک اسیدیته روشن، پرطراوت و شراب مانند و حتی تیز است. معمولاً قهوه تانزانیا AA بادی متوسط تا فول دارد که خامه ای است. یک قهوه تانزانیای خوب نت های طعم توت شیرین، میوه ای و گاهی سدر دارد. 
 نت های طعم قهوه تانزانیا 
 رایحه قهوه تانزانیا می تواند نشان دهنده یک نت روستایی و گاهی شیرینی نان قهوه ای باشد. افترتیست"
Luya Coffee,قهوه چین (100% عربیکا),,,,Ground,250.0,1509000,603600.0,,True,قهوه پریمیوم; عربیکا; قهوه رست شده,https://luyacoffee.com/product/china-arabica-coffe/,"دانه قهوه چین 
 یک فنجان قهوه چین خوب دارای بادی سبک تا متوسط با اسیدیته نسبتاً ملایم و طعمی تمیز  است. برخی قهوه چین را  با قهوه های وت پروسس آمریکای جنوبی مقایسه می کنند. 
 کیفیت دانه های قهوه چین در دهه گذشته پیشرفت های قابل توجهی داشته است و ممکن است به زودی در بازار  قهوه اسپشیالیتی ، جایگاه خودش را پیدا کند. 
 هم تولید و هم مصرف قهوه در چین که مردم آن به طور سنتی چای می نوشند، در حال افزایش "
Luya Coffee,قهوه گیشا ویلج اتیوپی,Ethiopia,,,Ground,250.0,1912000,764800.0,,True,قهوه اسپشیالیتی; عربیکا; قهوه رست شده,https://luyacoffee.com/product/gesha-village-ethiopia/,"درباره زمین های قهوه گیشا ویلج 
 در بخش غربی اتیوپی، در کیلومترها از مرز سودان جنوبی، جنگل های متراکم و سرسبز منطقه بنچ ماجی قرار دارد. اینجا مکانی با زیبایی های طبیعی خیره کننده است، جایی که می توان از یک فلات گسترده و مرتفع به جنگل های باستانی و سرسبز رفت. 
   
 این چشم انداز خیره کننده، محل زمین های روستای گیشا است. جایی که بهترین قهوه دنیا قهوه گیشا در آن کشت می شود. 
 پردازش قهوه گیشا به صورت"
Luya Coffee,قهوه اسپرسو فوری هند,,,,,250.0,999400,399760.0,,True,قهوه فوری,https://luyacoffee.com/product/spray-drying-india-instant-coffee/,"پودر قهوه فوری هند یکی از پرطرفدار ترین قهوه های فوری است که به روش اسپری درایینگ تولید شده است. کافئین این قهوه بالا بوده و مناسب استفاده قبل از ورزش، سرکار و هنگام درس خواندن می باشد. 
 قهوه فوری برای کسانی که زمان درست کردن قهوه را ندارند بسیار مناسب است و تنها کافیست پودر قهوه فوری را به آب جوش اضافه کرده و قهوه شما آماده است. 
 اگر طعم قهوه را به صورت بلک دوست ندارید می توانید به آن کمی شیر ی"
Luya Coffee,قهوه اسپشیالیتی بدون کافئین,,,,Ground,250.0,4204000,1681600.0,,True,قهوه اسپشیالیتی; عربیکا; قهوه بدون کافئین,https://luyacoffee.com/product/decaf-speciality/,"قهوه بدون کافئین   یا دکف قهوه ای است که از دانه قهوه معمولی درست می شود اما بیشتر محتوای کافئین آن قبل از  فرآیند برشته کاری  و آسیاب از بین می رود. معمولاً در فرآیند کافئین زدایی، دانه های قهوه را حلال های آلی یا آبی خیس میکنند تا کافئین قهوه را در خود جذب نمایند. 
   
 قهوه به دلیل محتوای بالای کافئین که دارد افراد را سر حال می آورد و خواب را از سر می پراند. نوشیدن روزی دو فنجان قهوه هیچ ضرری ن"
Luya Coffee,قهوه هانی اکوادور اسپشیالیتی,,Honey,,Ground,250.0,4042000,1616800.0,,False,قهوه اسپشیالیتی; عربیکا; قهوه رست شده,https://luyacoffee.com/product/ecuador-honey-speciality/,"کشور اکوادور یک خاستگاه کمتر شناخته شده است، حداقل در افریقایی جنوبی. اکوادور با وجود همسایگی اش با کلمبیا که یکی از بزرگ ترین تولیدکنندگان قهوه است تنها در اواخر قرن نوزدهم وارد صنعت تولید قهوه شد. با این حال، در حال حاضر حدود 1% زا قهوه جهان را تولید می کند. 
 قهوه هانی اکوادور از گونه های بربون و کاتورا است که در ارتفاع 6500 فوتی از سطح دریا رشد می کند. این قهوه از 100% دانه های عربیکا تشکیل شد"
Luya Coffee,قهوه کامرون عربیکا,,,,Ground,250.0,1359000,543600.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/cameroon-arabica-coffee/,"کامرون کشور آفریقای مرکزی علاوه بر داشتن سواحل زیبا، صحراها، جنگل های بارانی و ساوانا شرایط بسیار خوبی برای تولید قهوه عالی دارد. 
 تولید قهوه در این کشور بسیار حائز اهمیت است، قهوه  روبوستا کامرون  در مناطق ساحلی تر و قهوه عربیکا در ارتفاعات غربی آن رشد می کند. 
 قهوه های کامرون در هفت منطقه تولید می شوند: 
 
 غرب 
 شمال 
 ساحلی 
 جنوب غربی 
 جنوب 
 مرکزی 
 شرقی 
 
 مناطق مختلف در این کشور برای ت"
Luya Coffee,پودر قهوه ترک ویژه (پیشنهادی),,,,Ground,250.0,686000,274400.0,,True,قهوه ترک,https://luyacoffee.com/product/special-turkish-coffee-powder/,"خرید پودر قهوه ترک ویژه 
 قهوه ترک ویژه لویا از مرغوب ترین دانه های عربیکا درست شده است. وجود بهترین دانه های عربیکا با رست تازه موجب گردیده تا قهوه ترک ویژه لویا عطر و طعمی فوق العاده داشته باشد. 
 شما می توانید قهوه ترک ویژه لویا را در مقادیر 250 گرم، 1 و 3 کیلوگرم سفارش دهید و قهوه در زمان سفارش شما  آسیاب و بسته بندی می گردد تا تمام عطر و طعم های قهوه تا زمان انقضا، دست نخورده باقی بماند. 
 قه"
Luya Coffee,قهوه برزیل جامبو 100% عربیکا,Brazil,,,Ground,250.0,1472000,588800.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/brazil-jambu-arabica/,"برزیل بزرگ ترین تولید کننده قهوه به ویژه قهوه عربیکا در جهان است. تولید قهوه برزیل در مجموع، یک سوم تولید قهوه در جهان را تشکیل می دهد. 
 این موضوع باعث شده بود که برای مدتی مردم تصور کنند که تاکید برزیل بر کمیت، به معنای کیفیت ضعیف تر است. در واقع دنیای قهوه تمایل داشت مشخصات طعم و کیفیت کلی قهوه برزیل را دست کم بگیرد. 
 با این حال برزیل در طول سال ها با تولید قهوه های درجه اسپشیالیتی و همچنین قه"
Luya Coffee,قهوه 100% عربیکا برزیل سانتوس,Brazil,,,Ground,250.0,866000,346400.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/brazil-santos-arabica/,"برزیل بزرگ ترین تولید کننده ی قهوه در جهان است. بیشتر قهوه آن در بلند های قهوه استفاده می شود اما شناخته شده ترین آنها قهوه برزیل سانتوس است که یک عطر و طعم ملایم ایجاد می کند. 
 قهوه سانتوس برزیل مسلماً یکی از فراوان ترین نوع قهوه ها در جهان است. که تقریباً 85 درصد آن توسط مزرعه داران کوچکی که معمولاً بین 100 تا 250 کیلوگرم قهوه در یک دوره برداشت می کنند، کشت می شود. 
 قهوه عربیکا برزیل سانتوس از"
Luya Coffee,قهوه 100% عربیکا هند AA,,,,Ground,250.0,898000,359200.0,,True,قهوه پریمیوم; عربیکا,https://luyacoffee.com/product/india-aa-arabica/,"قهوه هند گرید AA که در تپه های سرسبز چیکمگولار در کارناتاکای هند رشد می کنید یکی از با کیفیت ترین قهوه های هندی است. دانه های این قهوه که با درجه AA مشخص می شوند نشان دهنده درشت بودن و ظاهر یکنواخت و تمیز این قهوه های با کیفیت هستند. 
 این قهوه 100% عربیکا اثراتی از ادویه هندی و کمی گلی دارد که یک فنجان استثنایی قهوه را برای شما درست می کند. 
 نت های طعم قهوه عربیکا هند AA 
 قهوه هند AA با رست مدی"
Luya Coffee,قهوه کلمبیا پریمیوم 100% عربیکا,Colombia,,,Ground,250.0,1761000,704400.0,,True,قهوه پریمیوم; عربیکا; قهوه رست شده,https://luyacoffee.com/product/colombian-premium-arabica/,"ویژگی های قهوه کلمبیا پریمیوم 100% عربیکا 
 امروزه کلمبیا به عنوان یکی از پیشرو ترین تولید کنندگان قهوه های پریمیوم و تخصصی در سرتاسر جهان شناخته می شود. 
 قهوه پریمیوم به قهوه ای گفته می شود که درجه کیفیتی بالاتر از 70 داشته باشد. این رتبه بندی و امتیاز دهی توسط انجمن تخصصی قهوه  انجام می شود که به پروفایل عطر و طعم و فنجان قهوه امتیاز می دهند.  
 همچنین  قهوه های اسپشیالیتی  قهوه هایی هستند که د"
Luya Coffee,قهوه اتیوپی پریمیوم 100% عربیکا,Ethiopia,,,Ground,250.0,806000,322400.0,,True,عربیکا; قهوه پریمیوم; قهوه رست شده,https://luyacoffee.com/product/ethiopia-premium/,"صدها سال است که اتیوپی یکی از بهترین دانه های قهوه پریمیوم در جهان را ارائه می دهد. به طور کلی قهوه های اتیوپی به دلیل پیچیدگیشان، کیفیت شرابی و خاصیت اسیدیته وحشی که دارند شناخته شده هستند. 
 قهوه اتیوپی پریمیوم به قهوه های با درجه بالاتر از 70 گفته می شود که نسبت به قهوه عربیکای معمول اتیوپی کیفیت بالاتری دارد. به این صورت که کیفیت دانه ها بسیار بالاتر بوده، دیفکتی وجود ندارد و بهترین دانه های ق"
Luya Coffee,قهوه عربیکا کنیا پریمیوم,Kenya,,,Ground,250.0,1338000,535200.0,,True,قهوه پریمیوم; عربیکا; قهوه رست شده,https://luyacoffee.com/product/kenya-arabica-premium/,"خاستگاه: کنیا 
 نوع دانه: عربیکا 
 درجه رست: شکلاتی 
 بادی ملایم 
 طعم: میوه ای ٫ توتی 
 اسیدیته: ملایم"
Luya Coffee,قهوه 100% عربیکا کنیا,Kenya,,,Ground,250.0,858700,343480.0,,True,عربیکا; قهوه رست شده,https://luyacoffee.com/product/arabica-kenya/,"قهوه کنیا یکی از 5 قهوه برتر در جهان است 
 بسیاری از مردم قهوه کنیایی را در میان پنج قهوه برتر دنیا قرار می دهند. با بادی غنی،  اسیدیته بالا، طعم موثر و عطر دلپذیری که این قهوه دارد جای تعجب هم نیست. 
 قهوه کنیا به اسیدیته ی مشهود و ته نت های توتی اش معروف است. یکی از این نت ها، توت سیاه است. طعم توت سیاه در دانه های کنیایی متمایز است و همین دلیل منحصربفرد بودن قهوه کنیا است. 
 دانه های قهوه کنیا "
Luya Coffee,قهوه عربیکا هندوراس پریمیوم,Honduras,,,Ground,250.0,1514000,605600.0,,True,قهوه پریمیوم; عربیکا; قهوه رست شده,https://luyacoffee.com/product/honduras-premium/,"قهوه عربیکا هندوراس پریمیوم از مزارع معطر هندوراس می آید، جایی که قهوه نت های طعم شیرین وانیل، کاکائو و آجیل را از خود نشان می دهد. 
 ین قهوه صد درصد از دانه های عربیکا درست شده است که نسبت به روبوستا تلخی کمتری دارد و برای قهوه های فلیتری و دریپ و همچنین قهوه اسپرسو و فرنچ پرس بسیار مناسب است. 
 قهوه های پریمیوم و اسپشیالیتی موج جدیدی از قهوه ها هستند که تنها کافئین آنها مورد توجه نیست بلکه لذت ب"
Luya Coffee,قهوه روبوستا کامرون ویژه,,,,Ground,250.0,802000,320800.0,,True,قهوه روبوستا; قهوه رست شده,https://luyacoffee.com/product/robusta-cameron/,"تولید قهوه در اقتصاد کامرون نقش بسیار پررنگی دارد. قهوه به طور گسترده در نواحی ساحی و ارتفاعات غربی این کشور آفریقایی کشت می شود. 
 قهوه روبوستا که محصول غالب در این کشور است در ارتفاعات متوسط در مناطق غربی رشد می کند. 
 فصل قهوه روبوستا کامرون از اول دسامبر  تا 30 نوامبر ادامه دارد. طعم این قهوه غنی و آجیلی می باشد که برای میکس های قهوه گزینه بسیار مناسبی محسوب می شود.   
 نوع رست: مدیوم 
 عطر و "
Luya Coffee,قهوه روبوستا کنگو ویژه,DR Congo,,,Ground,250.0,787000,314800.0,,True,قهوه روبوستا; قهوه رست شده,https://luyacoffee.com/product/robusta-congo/,"دان قهوه روبوستا کنگو ویژه 
 جمهوری کنگو کشوری با آب و هوای استوایی، خاک حاصلخیز و منابع آبی فراوان است که شرایط مساعدی را برای کشت قهوه ایجاد می کند. 
 قهوه کنگو از نواحی بوکاوو در جنوب منطقه تا گوما و دور تر از آن تا شمال دریاچه می تواند ترکیبی از ویژگی های عطر و طعم بسیاری را با لایه های متعدد نشان دهد. 
   
 برای توصیف قهوه کنگو می توان از عبارت &#8220;متعادل&#8221; یا &#8220;ساختاریافته&#8221"
Luya Coffee,اسپرسوساز دلونگی EC850m,,,,,,21275000,,,False,دستگاه اسپرسو,https://luyacoffee.com/product/%d8%a7%d8%b3%d9%be%d8%b1%d8%b3%d9%88%d8%b3%d8%a7%d8%b2-%d8%af%d9%84%d9%88%d9%86%da%af%db%8c-ec850m/,"اسپرسوساز دلونگی EC850m dc یکی از کاربردی ترین دستگاه های اسپرسوی دلونگی است که برای استفاده با پودر قهوه آسیاب شده و هم پد های قهوه طراحی شده است. 
 این اسپرسوماشین به لطف کاپوچینوساز اتوماتیک و نگهدارنده استیل فیلتری که دارد به شما اجازه می دهد یک اسپرسوی فوق العاده و یا یک کاپوچینوی عالی را با ساده ترین روش درست کنید. 
 اسپرسوساز دلونگی EC850m درای تمپر قهوه، سیستم گرمادهی ترموبلاک، فیلترهای سی"
Luya Coffee,کافی میت موکاته Mokate محصول لهستان,,,,,250.0,320600,128240.0,,True,کافی میت,https://luyacoffee.com/product/%da%a9%d8%a7%d9%81%db%8c-%d9%85%db%8c%d8%aa-%d9%85%d9%88%da%a9%d8%a7%d8%aa%d9%87-mokate-%d9%85%d8%ad%d8%b5%d9%88%d9%84-%d9%84%d9%87%d8%b3%d8%aa%d8%a7%d9%86/,"پودر کافی میت موکاته بهترین افزودنی برای قهوه است. افرادی که قهوه بلک و تلخی قهوه رادوست ندارند با اضافه کردن پودر کافی میت موکاته می توانند یک فنجان قهوه خوش طعم و عالی داشته باشند. کافی میت یک کریمر غیر لبنی است که عاری از کلسترول و لاکتوز بوده و قهوه شما را غلیظ تر، خامه ای تر و مقوی تر می کند. 
 کافی میت موکاته محصول کشور لهستان است که یک برند بسیار معروف برای تمام افزودنی های قهوه مثل کافی می"
